"district_no","year","Station_Rain","Station_Temp","Yield","Correlation","IR","IT"
3359,2012,1451,4039,79.2555882352941,"3:8",433.7,12.5836956521739
3359,2012,1451,4039,79.2555882352941,"3:9",498.9,12.6658878504673
3359,2012,1451,4039,79.2555882352941,"3:10",571.6,12.2424489795918
3359,2013,1451,4039,81.4494117647059,"3:3",14,-0.72258064516129
3359,2013,1451,4039,81.4494117647059,"3:4",31,3.2016393442623
3359,2013,1451,4039,81.4494117647059,"3:5",172.6,6.31304347826087
3359,2013,1451,4039,81.4494117647059,"3:6",278.6,8.45245901639344
3359,2013,1451,4039,81.4494117647059,"3:7",318.8,10.4535947712418
3359,2013,1451,4039,81.4494117647059,"3:8",361.9,11.6157608695652
3359,2013,1451,4039,81.4494117647059,"3:9",460.4,11.8242990654206
3359,2013,1451,4039,81.4494117647059,"3:10",541.2,11.7497959183673
3359,2014,1451,4039,87.7432352941177,"3:3",25,6.99032258064516
3359,2014,1451,4039,87.7432352941177,"3:4",77.6,8.63770491803279
3359,2014,1451,4039,87.7432352941177,"3:5",202.9,9.96195652173913
3359,2014,1451,4039,87.7432352941177,"3:6",240.3,11.3262295081967
3359,2014,1451,4039,87.7432352941177,"3:7",330.9,13.0797385620915
3359,2014,1451,4039,87.7432352941177,"3:8",422,13.5320652173913
3359,2014,1451,4039,87.7432352941177,"3:9",458.1,13.8205607476636
3359,2014,1451,4039,87.7432352941177,"3:10",506.7,13.694693877551
3359,2015,1451,4039,88.0370588235294,"3:3",72.9,5.67096774193548
3359,2015,1451,4039,88.0370588235294,"3:4",95.6,6.71475409836066
3359,2015,1451,4039,88.0370588235294,"3:5",158.2,8.14130434782609
3359,2015,1451,4039,88.0370588235294,"3:6",207.7,9.67540983606557
3359,2015,1451,4039,88.0370588235294,"3:7",345.7,11.2287581699346
3359,2015,1451,4039,88.0370588235294,"3:8",447.7,12.4135869565217
3359,2015,1451,4039,88.0370588235294,"3:9",560.4,12.4771028037383
3359,2015,1451,4039,88.0370588235294,"3:10",600.4,12.0281632653061
3359,2016,1451,4039,73.7308823529412,"3:3",42.4,4.45483870967742
3359,2016,1451,4039,73.7308823529412,"3:4",100.1,5.95409836065574
3359,2016,1451,4039,73.7308823529412,"3:5",144.6,8.74021739130435
3359,2016,1451,4039,73.7308823529412,"3:6",307.7,10.7934426229508
3359,2016,1451,4039,73.7308823529412,"3:7",404.7,12.2150326797386
3359,2016,1451,4039,73.7308823529412,"3:8",497.6,12.9489130434783
3359,2016,1451,4039,73.7308823529412,"3:9",536.5,13.4481308411215
3359,2016,1451,4039,73.7308823529412,"3:10",572.9,12.9016326530612
3359,2017,1451,4039,85.5247058823529,"3:3",63.5,6.79677419354839
3359,2017,1451,4039,85.5247058823529,"3:4",106.5,6.95737704918033
3359,2017,1451,4039,85.5247058823529,"3:5",178,9.20434782608696
3359,2017,1451,4039,85.5247058823529,"3:6",294.7,10.922131147541
3359,2017,1451,4039,85.5247058823529,"3:7",397.9,12.0673202614379
3359,2017,1451,4039,85.5247058823529,"3:8",450.6,12.8005434782609
3359,2017,1451,4039,85.5247058823529,"3:9",538,12.8757009345794
3359,2017,1451,4039,85.5247058823529,"3:10",694.2,12.7538775510204
3359,2018,1451,4039,64.1185294117647,"3:3",33.4,1.80967741935484
3359,2018,1451,4039,64.1185294117647,"3:4",86.2,6.31967213114754
3359,2018,1451,4039,64.1185294117647,"3:5",96.5,9.70108695652174
3359,2018,1451,4039,64.1185294117647,"3:6",134.5,11.5336065573771
3359,2018,1451,4039,64.1185294117647,"3:7",163.5,13.0915032679739
3359,2018,1451,4039,64.1185294117647,"3:8",238,13.9891304347826
3359,2018,1451,4039,64.1185294117647,"3:9",274.4,14.0621495327103
3359,2018,1451,4039,64.1185294117647,"3:10",315.1,13.6628571428571
3359,2019,1451,4039,84.7123529411765,"3:3",93.2,6.71612903225806
3359,2019,1451,4039,84.7123529411765,"3:4",115.8,8.06885245901639
3359,2019,1451,4039,84.7123529411765,"3:5",160.1,8.97608695652174
3359,2019,1451,4039,84.7123529411765,"3:6",202.2,11.2983606557377
3359,2019,1451,4039,84.7123529411765,"3:7",247.7,12.5745098039216
3359,2019,1451,4039,84.7123529411765,"3:8",306.9,13.4983695652174
3359,2019,1451,4039,84.7123529411765,"3:9",405,13.5280373831776
3359,2019,1451,4039,84.7123529411765,"3:10",513.9,13.1461224489796
3359,2020,1451,4039,75.7061764705882,"3:3",43.7,5.39354838709677
3359,2020,1451,4039,75.7061764705882,"3:4",58,7.19508196721311
3359,2020,1451,4039,75.7061764705882,"3:5",91.2,8.54782608695652
3359,2020,1451,4039,75.7061764705882,"3:6",143.4,10.644262295082
3359,2020,1451,4039,75.7061764705882,"3:7",228.1,11.6542483660131
3359,2020,1451,4039,75.7061764705882,"3:8",289.7,12.9766304347826
3359,2020,1451,4039,75.7061764705882,"3:9",338.1,13.0467289719626
3359,2020,1451,4039,75.7061764705882,"3:10",416.1,12.7710204081633
3359,2021,1451,4039,76.7,"3:3",57.4,4.91935483870968
3359,2021,1451,4039,76.7,"3:4",89.3,5.40655737704918
3359,2021,1451,4039,76.7,"3:5",172.3,7.14239130434783
3359,2021,1451,4039,76.7,"3:6",223,9.90409836065574
3359,2021,1451,4039,76.7,"3:7",296.3,11.6862745098039
3359,2021,1451,4039,76.7,"3:8",385.7,12.4021739130435
3359,2021,1451,4039,76.7,"3:9",460.9,12.7364485981308
3359,2021,1451,4039,76.7,"3:10",560.9,12.4897959183673
3360,2006,2951,6093,73.0867647058824,"3:3",60.7,1.01612903225806
3360,2006,2951,6093,73.0867647058824,"3:4",131.6,4.41475409836066
3360,2006,2951,6093,73.0867647058824,"3:5",183.8,7.42608695652174
3360,2006,2951,6093,73.0867647058824,"3:6",222.3,9.71475409836066
3360,2006,2951,6093,73.0867647058824,"3:7",236,12.3
3360,2006,2951,6093,73.0867647058824,"3:8",308.7,12.9820652173913
3360,2006,2951,6093,73.0867647058824,"3:9",323.9,13.588785046729
3360,2006,2951,6093,73.0867647058824,"3:10",362.5,13.4595918367347
3360,2007,2951,6093,66.9476470588235,"3:3",53.7,7.1258064516129
3360,2007,2951,6093,66.9476470588235,"3:4",57.1,9.28032786885246
3360,2007,2951,6093,66.9476470588235,"3:5",193.9,10.8804347826087
3360,2007,2951,6093,66.9476470588235,"3:6",309.4,12.4737704918033
3360,2007,2951,6093,66.9476470588235,"3:7",401.1,13.4150326797386
3360,2007,2951,6093,66.9476470588235,"3:8",470,14.0440217391304
3360,2007,2951,6093,66.9476470588235,"3:9",534.2,13.9672897196262
3360,2007,2951,6093,66.9476470588235,"3:10",560.6,13.2722448979592
3360,2008,2951,6093,82.7085294117647,"3:3",82.2,4.43870967741935
3360,2008,2951,6093,82.7085294117647,"3:4",141.8,6.19508196721311
3360,2008,2951,6093,82.7085294117647,"3:5",150.9,8.99782608695652
3360,2008,2951,6093,82.7085294117647,"3:6",181.6,10.9581967213115
3360,2008,2951,6093,82.7085294117647,"3:7",267.4,12.418954248366
3360,2008,2951,6093,82.7085294117647,"3:8",359.5,13.2152173913043
3360,2008,2951,6093,82.7085294117647,"3:9",391.8,13.1948598130841
3360,2008,2951,6093,82.7085294117647,"3:10",455.2,12.7342857142857
3360,2009,2951,6093,77.8694117647059,"3:3",45.3,4.97741935483871
3360,2009,2951,6093,77.8694117647059,"3:4",49,8.70983606557377
3360,2009,2951,6093,77.8694117647059,"3:5",87.3,10.3152173913043
3360,2009,2951,6093,77.8694117647059,"3:6",148.6,11.2590163934426
3360,2009,2951,6093,77.8694117647059,"3:7",212.5,12.6986928104575
3360,2009,2951,6093,77.8694117647059,"3:8",238.7,13.7288043478261
3360,2009,2951,6093,77.8694117647059,"3:9",260.2,13.8976635514019
3360,2009,2951,6093,77.8694117647059,"3:10",367.5,13.1163265306122
3360,2010,2951,6093,69.5302941176471,"3:3",44.3,4.70967741935484
3360,2010,2951,6093,69.5302941176471,"3:4",57.1,6.76393442622951
3360,2010,2951,6093,69.5302941176471,"3:5",155,7.8804347826087
3360,2010,2951,6093,69.5302941176471,"3:6",186,9.9344262295082
3360,2010,2951,6093,69.5302941176471,"3:7",205.5,12.2555555555556
3360,2010,2951,6093,69.5302941176471,"3:8",333.4,13.0282608695652
3360,2010,2951,6093,69.5302941176471,"3:9",424.4,13.003738317757
3360,2010,2951,6093,69.5302941176471,"3:10",440.7,12.4436734693878
3360,2011,2951,6093,71.3911764705882,"3:3",14.5,4.35483870967742
3360,2011,2951,6093,71.3911764705882,"3:4",32.1,8.14590163934426
3360,2011,2951,6093,71.3911764705882,"3:5",62.8,10.0369565217391
3360,2011,2951,6093,71.3911764705882,"3:6",165.8,11.6967213114754
3360,2011,2951,6093,71.3911764705882,"3:7",273.3,12.6849673202614
3360,2011,2951,6093,71.3911764705882,"3:8",372.5,13.4288043478261
3360,2011,2951,6093,71.3911764705882,"3:9",419.3,13.6607476635514
3360,2011,2951,6093,71.3911764705882,"3:10",460.2,13.1563265306122
3360,2012,2951,6093,73.2520588235294,"3:3",8.1,7.34516129032258
3360,2012,2951,6093,73.2520588235294,"3:4",52,7.60655737704918
3360,2012,2951,6093,73.2520588235294,"3:5",94,9.875
3360,2012,2951,6093,73.2520588235294,"3:6",161.8,11.083606557377
3360,2012,2951,6093,73.2520588235294,"3:7",228.1,12.3150326797386
3360,2012,2951,6093,73.2520588235294,"3:8",273.8,13.2353260869565
3360,2012,2951,6093,73.2520588235294,"3:9",308.3,13.2532710280374
3360,2012,2951,6093,73.2520588235294,"3:10",382.9,12.7036734693878
3360,2013,2951,6093,83.4129411764706,"3:3",31.4,-0.706451612903226
3360,2013,2951,6093,83.4129411764706,"3:4",51.3,3.51639344262295
3360,2013,2951,6093,83.4129411764706,"3:5",128.3,6.62065217391304
3360,2013,2951,6093,83.4129411764706,"3:6",170.1,8.87049180327869
3360,2013,2951,6093,83.4129411764706,"3:7",191.4,10.9960784313725
3360,2013,2951,6093,83.4129411764706,"3:8",240.1,12.1798913043478
3360,2013,2951,6093,83.4129411764706,"3:9",324.6,12.3285046728972
3360,2013,2951,6093,83.4129411764706,"3:10",407.9,12.165306122449
3360,2014,2951,6093,87.6738235294118,"3:3",11.5,7.24838709677419
3360,2014,2951,6093,87.6738235294118,"3:4",39.6,9.18852459016393
3360,2014,2951,6093,87.6738235294118,"3:5",79.7,10.3641304347826
3360,2014,2951,6093,87.6738235294118,"3:6",149.1,11.727868852459
3360,2014,2951,6093,87.6738235294118,"3:7",281.3,13.4437908496732
3360,2014,2951,6093,87.6738235294118,"3:8",329.2,13.9260869565217
3360,2014,2951,6093,87.6738235294118,"3:9",360.8,14.1705607476636
3360,2014,2951,6093,87.6738235294118,"3:10",412.7,13.9481632653061
3360,2015,2951,6093,85.3347058823529,"3:3",50.1,5.6741935483871
3360,2015,2951,6093,85.3347058823529,"3:4",73.9,7.02786885245902
3360,2015,2951,6093,85.3347058823529,"3:5",109.2,8.60760869565217
3360,2015,2951,6093,85.3347058823529,"3:6",131.7,10.2647540983607
3360,2015,2951,6093,85.3347058823529,"3:7",210.1,11.8633986928105
3360,2015,2951,6093,85.3347058823529,"3:8",316.4,13.0739130434783
3360,2015,2951,6093,85.3347058823529,"3:9",352.6,13.0710280373832
3360,2015,2951,6093,85.3347058823529,"3:10",395.9,12.4934693877551
3360,2016,2951,6093,81.4955882352941,"3:3",30.4,4.35806451612903
3360,2016,2951,6093,81.4955882352941,"3:4",63.4,6.12295081967213
3360,2016,2951,6093,81.4955882352941,"3:5",114.3,8.98695652173913
3360,2016,2951,6093,81.4955882352941,"3:6",177.8,11.1065573770492
3360,2016,2951,6093,81.4955882352941,"3:7",231,12.5764705882353
3360,2016,2951,6093,81.4955882352941,"3:8",268.6,13.3739130434783
3360,2016,2951,6093,81.4955882352941,"3:9",303.3,13.9289719626168
3360,2016,2951,6093,81.4955882352941,"3:10",323,13.2710204081633
3360,2017,2951,6093,80.5564705882353,"3:3",54.2,7.12258064516129
3360,2017,2951,6093,80.5564705882353,"3:4",113.1,7.25409836065574
3360,2017,2951,6093,80.5564705882353,"3:5",167.9,9.64021739130435
3360,2017,2951,6093,80.5564705882353,"3:6",310,11.4049180327869
3360,2017,2951,6093,80.5564705882353,"3:7",455,12.5411764705882
3360,2017,2951,6093,80.5564705882353,"3:8",517.3,13.3179347826087
3360,2017,2951,6093,80.5564705882353,"3:9",556.6,13.3467289719626
3360,2017,2951,6093,80.5564705882353,"3:10",622.6,13.1216326530612
3360,2018,2951,6093,68.9173529411765,"3:3",59.9,1.83548387096774
3360,2018,2951,6093,68.9173529411765,"3:4",88.5,6.81311475409836
3360,2018,2951,6093,68.9173529411765,"3:5",102.3,10.2260869565217
3360,2018,2951,6093,68.9173529411765,"3:6",128.5,12.1409836065574
3360,2018,2951,6093,68.9173529411765,"3:7",141.3,13.8313725490196
3360,2018,2951,6093,68.9173529411765,"3:8",160.8,14.8021739130435
3360,2018,2951,6093,68.9173529411765,"3:9",173.5,14.8728971962617
3360,2018,2951,6093,68.9173529411765,"3:10",188.9,14.3995918367347
3360,2019,2951,6093,71.4782352941177,"3:3",46,6.91290322580645
3360,2019,2951,6093,71.4782352941177,"3:4",66,8.43114754098361
3360,2019,2951,6093,71.4782352941177,"3:5",91.6,9.43369565217391
3360,2019,2951,6093,71.4782352941177,"3:6",146,11.9877049180328
3360,2019,2951,6093,71.4782352941177,"3:7",218,13.2562091503268
3360,2019,2951,6093,71.4782352941177,"3:8",255.5,14.2342391304348
3360,2019,2951,6093,71.4782352941177,"3:9",314,14.2144859813084
3360,2019,2951,6093,71.4782352941177,"3:10",395.7,13.7542857142857
3360,2020,2951,6093,70.0391176470588,"3:3",44.2,5.44516129032258
3360,2020,2951,6093,70.0391176470588,"3:4",61.5,7.7
3360,2020,2951,6093,70.0391176470588,"3:5",87.6,9.10978260869565
3360,2020,2951,6093,70.0391176470588,"3:6",133.4,11.1827868852459
3360,2020,2951,6093,70.0391176470588,"3:7",199.2,12.2614379084967
3360,2020,2951,6093,70.0391176470588,"3:8",260.9,13.6288043478261
3360,2020,2951,6093,70.0391176470588,"3:9",314.9,13.7691588785047
3360,2020,2951,6093,70.0391176470588,"3:10",392,13.3824489795918
3360,2021,2951,6093,72.8,"3:3",31.7,5.17741935483871
3360,2021,2951,6093,72.8,"3:4",65.9,5.65245901639344
3360,2021,2951,6093,72.8,"3:5",114.9,7.45108695652174
3360,2021,2951,6093,72.8,"3:6",169.7,10.3729508196721
3360,2021,2951,6093,72.8,"3:7",207.9,12.1274509803922
3360,2021,2951,6093,72.8,"3:8",261.3,12.8347826086957
3360,2021,2951,6093,72.8,"3:9",309.6,13.1542056074766
3360,2021,2951,6093,72.8,"3:10",354.5,12.8085714285714
3361,2006,4275,691,74.6823529411765,"3:3",64.2,1.72258064516129
3361,2006,4275,691,74.6823529411765,"3:4",127.1,4.75901639344262
3361,2006,4275,691,74.6823529411765,"3:5",184.6,7.66739130434783
3361,2006,4275,691,74.6823529411765,"3:6",231.6,9.81639344262295
3361,2006,4275,691,74.6823529411765,"3:7",260.6,12.2947712418301
3361,2006,4275,691,74.6823529411765,"3:8",410.6,12.9440217391304
3361,2006,4275,691,74.6823529411765,"3:9",431.2,13.5616822429907
3361,2006,4275,691,74.6823529411765,"3:10",479.7,13.4787755102041
3361,2007,4275,691,64.6635294117647,"3:3",55.2,7.29677419354839
3361,2007,4275,691,64.6635294117647,"3:4",59.3,9.64754098360656
3361,2007,4275,691,64.6635294117647,"3:5",188.6,11.0086956521739
3361,2007,4275,691,64.6635294117647,"3:6",286.4,12.666393442623
3361,2007,4275,691,64.6635294117647,"3:7",428.2,13.556862745098
3361,2007,4275,691,64.6635294117647,"3:8",479.1,14.1505434782609
3361,2007,4275,691,64.6635294117647,"3:9",568.5,14.046261682243
3361,2007,4275,691,64.6635294117647,"3:10",619.8,13.414693877551
3361,2008,4275,691,78.4447058823529,"3:3",85.3,4.94838709677419
3361,2008,4275,691,78.4447058823529,"3:4",128.6,6.37540983606557
3361,2008,4275,691,78.4447058823529,"3:5",145,9.28152173913043
3361,2008,4275,691,78.4447058823529,"3:6",183.6,11.0991803278689
3361,2008,4275,691,78.4447058823529,"3:7",312.4,12.5718954248366
3361,2008,4275,691,78.4447058823529,"3:8",431,13.370652173913
3361,2008,4275,691,78.4447058823529,"3:9",465.5,13.3738317757009
3361,2008,4275,691,78.4447058823529,"3:10",538,12.9040816326531
3361,2009,4275,691,81.0258823529412,"3:3",68.1,5.48387096774194
3361,2009,4275,691,81.0258823529412,"3:4",90.3,9.0672131147541
3361,2009,4275,691,81.0258823529412,"3:5",137.4,10.5967391304348
3361,2009,4275,691,81.0258823529412,"3:6",205.8,11.6377049180328
3361,2009,4275,691,81.0258823529412,"3:7",326.1,12.9549019607843
3361,2009,4275,691,81.0258823529412,"3:8",349.4,13.9244565217391
3361,2009,4275,691,81.0258823529412,"3:9",366.2,14.0733644859813
3361,2009,4275,691,81.0258823529412,"3:10",449.5,13.4028571428571
3361,2010,4275,691,72.4070588235294,"3:3",87.1,5.16774193548387
3361,2010,4275,691,72.4070588235294,"3:4",112.3,7.15409836065574
3361,2010,4275,691,72.4070588235294,"3:5",164.9,8.19673913043478
3361,2010,4275,691,72.4070588235294,"3:6",201.6,10.1688524590164
3361,2010,4275,691,72.4070588235294,"3:7",244.1,12.3843137254902
3361,2010,4275,691,72.4070588235294,"3:8",356.5,13.1695652173913
3361,2010,4275,691,72.4070588235294,"3:9",446,13.1803738317757
3361,2010,4275,691,72.4070588235294,"3:10",494.7,12.7073469387755
3361,2011,4275,691,68.6882352941176,"3:3",11.2,4.69677419354839
3361,2011,4275,691,68.6882352941176,"3:4",27,8.42459016393443
3361,2011,4275,691,68.6882352941176,"3:5",56.7,10.2619565217391
3361,2011,4275,691,68.6882352941176,"3:6",138.8,11.8090163934426
3361,2011,4275,691,68.6882352941176,"3:7",217.7,12.7450980392157
3361,2011,4275,691,68.6882352941176,"3:8",362.5,13.508152173913
3361,2011,4275,691,68.6882352941176,"3:9",405.5,13.7640186915888
3361,2011,4275,691,68.6882352941176,"3:10",479.9,13.3130612244898
3361,2012,4275,691,69.0694117647059,"3:3",13.8,7.44838709677419
3361,2012,4275,691,69.0694117647059,"3:4",41.8,7.7983606557377
3361,2012,4275,691,69.0694117647059,"3:5",75.9,9.98695652173913
3361,2012,4275,691,69.0694117647059,"3:6",147.8,11.1590163934426
3361,2012,4275,691,69.0694117647059,"3:7",205.5,12.4117647058824
3361,2012,4275,691,69.0694117647059,"3:8",242,13.4222826086957
3361,2012,4275,691,69.0694117647059,"3:9",284.3,13.4565420560748
3361,2012,4275,691,69.0694117647059,"3:10",350.1,12.9571428571429
3361,2013,4275,691,86.7505882352941,"3:3",15.2,0.067741935483871
3361,2013,4275,691,86.7505882352941,"3:4",44.5,3.95901639344262
3361,2013,4275,691,86.7505882352941,"3:5",153,6.75869565217391
3361,2013,4275,691,86.7505882352941,"3:6",244.9,8.88606557377049
3361,2013,4275,691,86.7505882352941,"3:7",278.3,10.9522875816993
3361,2013,4275,691,86.7505882352941,"3:8",333.4,12.1951086956522
3361,2013,4275,691,86.7505882352941,"3:9",390.9,12.4191588785047
3361,2013,4275,691,86.7505882352941,"3:10",448.4,12.3118367346939
3361,2014,4275,691,84.9317647058824,"3:3",18.2,7.4258064516129
3361,2014,4275,691,84.9317647058824,"3:4",61.5,9.4655737704918
3361,2014,4275,691,84.9317647058824,"3:5",158.8,10.6195652173913
3361,2014,4275,691,84.9317647058824,"3:6",215.9,11.8655737704918
3361,2014,4275,691,84.9317647058824,"3:7",370.5,13.5777777777778
3361,2014,4275,691,84.9317647058824,"3:8",417.6,14.0461956521739
3361,2014,4275,691,84.9317647058824,"3:9",429.6,14.3369158878505
3361,2014,4275,691,84.9317647058824,"3:10",497.2,14.1538775510204
3361,2015,4275,691,84.3129411764706,"3:3",65.2,5.91612903225806
3361,2015,4275,691,84.3129411764706,"3:4",96.7,7.11639344262295
3361,2015,4275,691,84.3129411764706,"3:5",129.1,8.65108695652174
3361,2015,4275,691,84.3129411764706,"3:6",150.8,10.2803278688525
3361,2015,4275,691,84.3129411764706,"3:7",266.5,11.918954248366
3361,2015,4275,691,84.3129411764706,"3:8",398.6,13.1228260869565
3361,2015,4275,691,84.3129411764706,"3:9",491.5,13.1602803738318
3361,2015,4275,691,84.3129411764706,"3:10",537.9,12.6689795918367
3361,2016,4275,691,78.1941176470588,"3:3",40.1,4.7741935483871
3361,2016,4275,691,78.1941176470588,"3:4",95,6.39180327868852
3361,2016,4275,691,78.1941176470588,"3:5",155.8,9.12934782608696
3361,2016,4275,691,78.1941176470588,"3:6",245,11.1803278688525
3361,2016,4275,691,78.1941176470588,"3:7",319.6,12.6647058823529
3361,2016,4275,691,78.1941176470588,"3:8",360.6,13.483152173913
3361,2016,4275,691,78.1941176470588,"3:9",388.2,14.0598130841122
3361,2016,4275,691,78.1941176470588,"3:10",409.5,13.4665306122449
3361,2017,4275,691,76.3752941176471,"3:3",64.5,7.7
3361,2017,4275,691,76.3752941176471,"3:4",99.2,7.68360655737705
3361,2017,4275,691,76.3752941176471,"3:5",138.1,9.96521739130435
3361,2017,4275,691,76.3752941176471,"3:6",275.9,11.7459016393443
3361,2017,4275,691,76.3752941176471,"3:7",410.5,12.9287581699346
3361,2017,4275,691,76.3752941176471,"3:8",489.8,13.625
3361,2017,4275,691,76.3752941176471,"3:9",563.5,13.6261682242991
3361,2017,4275,691,76.3752941176471,"3:10",648,13.4269387755102
3361,2018,4275,691,49.7564705882353,"3:3",28.9,3.00645161290323
3361,2018,4275,691,49.7564705882353,"3:4",97,7.50327868852459
3361,2018,4275,691,49.7564705882353,"3:5",109.8,10.8108695652174
3361,2018,4275,691,49.7564705882353,"3:6",140.6,12.6032786885246
3361,2018,4275,691,49.7564705882353,"3:7",166.9,14.216339869281
3361,2018,4275,691,49.7564705882353,"3:8",195.1,15.1021739130435
3361,2018,4275,691,49.7564705882353,"3:9",236.5,15.1140186915888
3361,2018,4275,691,49.7564705882353,"3:10",268.4,14.6583673469388
3361,2019,4275,691,82.0376470588235,"3:3",82.8,7.28709677419355
3361,2019,4275,691,82.0376470588235,"3:4",106.1,8.74098360655738
3361,2019,4275,691,82.0376470588235,"3:5",150.5,9.69782608695652
3361,2019,4275,691,82.0376470588235,"3:6",187.6,12.1155737704918
3361,2019,4275,691,82.0376470588235,"3:7",212.5,13.4967320261438
3361,2019,4275,691,82.0376470588235,"3:8",269.1,14.4864130434783
3361,2019,4275,691,82.0376470588235,"3:9",361.4,14.4509345794393
3361,2019,4275,691,82.0376470588235,"3:10",455.3,14.049387755102
3361,2020,4275,691,70.6188235294118,"3:3",51.7,6.21290322580645
3361,2020,4275,691,70.6188235294118,"3:4",60.7,8.22459016393443
3361,2020,4275,691,70.6188235294118,"3:5",83.2,9.56304347826087
3361,2020,4275,691,70.6188235294118,"3:6",136.2,11.6483606557377
3361,2020,4275,691,70.6188235294118,"3:7",205.1,12.6816993464052
3361,2020,4275,691,70.6188235294118,"3:8",293.5,14.0163043478261
3361,2020,4275,691,70.6188235294118,"3:9",325.9,14.0920560747664
3361,2020,4275,691,70.6188235294118,"3:10",413.6,13.7122448979592
3361,2021,4275,691,77.7,"3:3",48.1,5.58064516129032
3361,2021,4275,691,77.7,"3:4",90.5,6.03770491803279
3361,2021,4275,691,77.7,"3:5",172.5,7.68152173913044
3361,2021,4275,691,77.7,"3:6",266.4,10.4204918032787
3361,2021,4275,691,77.7,"3:7",353.3,12.1522875816993
3361,2021,4275,691,77.7,"3:8",474.7,12.9108695652174
3361,2021,4275,691,77.7,"3:9",520,13.2677570093458
3361,2021,4275,691,77.7,"3:10",586.5,12.9767346938776
3452,2006,5839,3631,79.8529411764706,"3:3",57.7,2.16451612903226
3452,2006,5839,3631,79.8529411764706,"3:4",115,4.83114754098361
3452,2006,5839,3631,79.8529411764706,"3:5",178.2,7.56086956521739
3452,2006,5839,3631,79.8529411764706,"3:6",189.1,9.44672131147541
3452,2006,5839,3631,79.8529411764706,"3:7",259.6,11.6673202614379
3452,2006,5839,3631,79.8529411764706,"3:8",447.3,12.6369565217391
3452,2006,5839,3631,79.8529411764706,"3:9",467.7,13.4084112149533
3452,2006,5839,3631,79.8529411764706,"3:10",562.3,13.4530612244898
3452,2007,5839,3631,69.5894117647059,"3:3",59.2,7.76129032258065
3452,2007,5839,3631,69.5894117647059,"3:4",62.6,9.35409836065574
3452,2007,5839,3631,69.5894117647059,"3:5",169.8,10.5228260869565
3452,2007,5839,3631,69.5894117647059,"3:6",297.3,12.0131147540984
3452,2007,5839,3631,69.5894117647059,"3:7",439.8,13.0169934640523
3452,2007,5839,3631,69.5894117647059,"3:8",513.5,13.7592391304348
3452,2007,5839,3631,69.5894117647059,"3:9",588.1,13.8766355140187
3452,2007,5839,3631,69.5894117647059,"3:10",617.6,13.4791836734694
3452,2008,5839,3631,91.3258823529412,"3:3",87.6,5.45483870967742
3452,2008,5839,3631,91.3258823529412,"3:4",116.8,6.80327868852459
3452,2008,5839,3631,91.3258823529412,"3:5",126.9,9.03369565217391
3452,2008,5839,3631,91.3258823529412,"3:6",173.5,10.7688524590164
3452,2008,5839,3631,91.3258823529412,"3:7",326.3,12.2359477124183
3452,2008,5839,3631,91.3258823529412,"3:8",443.4,13.1146739130435
3452,2008,5839,3631,91.3258823529412,"3:9",510.3,13.3093457943925
3452,2008,5839,3631,91.3258823529412,"3:10",606.4,12.9897959183673
3452,2009,5839,3631,87.9623529411765,"3:3",66,5.29677419354839
3452,2009,5839,3631,87.9623529411765,"3:4",75.3,7.81803278688525
3452,2009,5839,3631,87.9623529411765,"3:5",140.1,9.40108695652174
3452,2009,5839,3631,87.9623529411765,"3:6",203.8,10.6377049180328
3452,2009,5839,3631,87.9623529411765,"3:7",344.7,12.0856209150327
3452,2009,5839,3631,87.9623529411765,"3:8",384.2,13.1961956521739
3452,2009,5839,3631,87.9623529411765,"3:9",442.8,13.5700934579439
3452,2009,5839,3631,87.9623529411765,"3:10",499.4,13.1608163265306
3452,2010,5839,3631,90.1988235294118,"3:3",40.2,4.86451612903226
3452,2010,5839,3631,90.1988235294118,"3:4",73.3,6.6
3452,2010,5839,3631,90.1988235294118,"3:5",136,7.6
3452,2010,5839,3631,90.1988235294118,"3:6",163.3,9.2827868852459
3452,2010,5839,3631,90.1988235294118,"3:7",286.4,11.3418300653595
3452,2010,5839,3631,90.1988235294118,"3:8",385,12.3239130434783
3452,2010,5839,3631,90.1988235294118,"3:9",508.5,12.585046728972
3452,2010,5839,3631,90.1988235294118,"3:10",627.8,12.3763265306122
3452,2011,5839,3631,75.135294117647,"3:3",11.1,4.43225806451613
3452,2011,5839,3631,75.135294117647,"3:4",17,7.44262295081967
3452,2011,5839,3631,75.135294117647,"3:5",65.2,9.33695652173913
3452,2011,5839,3631,75.135294117647,"3:6",137.8,10.855737704918
3452,2011,5839,3631,75.135294117647,"3:7",211.6,11.8718954248366
3452,2011,5839,3631,75.135294117647,"3:8",328.4,12.7266304347826
3452,2011,5839,3631,75.135294117647,"3:9",397,13.1443925233645
3452,2011,5839,3631,75.135294117647,"3:10",483.2,12.9289795918367
3452,2012,5839,3631,84.1717647058823,"3:3",14.3,6.46129032258064
3452,2012,5839,3631,84.1717647058823,"3:4",64.9,6.9983606557377
3452,2012,5839,3631,84.1717647058823,"3:5",95.3,8.77608695652174
3452,2012,5839,3631,84.1717647058823,"3:6",156.9,10.0795081967213
3452,2012,5839,3631,84.1717647058823,"3:7",233.1,11.4549019607843
3452,2012,5839,3631,84.1717647058823,"3:8",318.6,12.6315217391304
3452,2012,5839,3631,84.1717647058823,"3:9",375.8,12.9471962616822
3452,2012,5839,3631,84.1717647058823,"3:10",461.5,12.6555102040816
