"district_no","year","stations_id","Yield","Correlation","IR","IT"
3251,2017,963,79.36,"3:4",67.4,7.91147540983607
3251,2017,963,79.36,"3:5",101.2,10.1858695652174
3251,2017,963,79.36,"3:6",188.9,12.0131147540984
3251,2017,963,79.36,"3:7",329.6,13.1895424836601
3251,2017,963,79.36,"3:8",383.7,13.8472826086957
3251,2017,963,79.36,"3:9",479.6,13.7953271028037
3251,2017,963,79.36,"3:10",542.5,13.5836734693878
3251,2018,963,62.92,"3:3",24.9,3.16451612903226
3251,2018,963,62.92,"3:4",59.2,7.66229508196721
3251,2018,963,62.92,"3:5",69.4,10.8271739130435
3251,2018,963,62.92,"3:6",94.7,12.5401639344262
3251,2018,963,62.92,"3:7",116.6,14.2
3251,2018,963,62.92,"3:8",152,15.0625
3251,2018,963,62.92,"3:9",184.1,15.057476635514
3251,2018,963,62.92,"3:10",210.5,14.569387755102
3251,2019,963,75.98,"3:3",93.6,7.22258064516129
3251,2019,963,75.98,"3:4",120.7,8.62295081967213
3251,2019,963,75.98,"3:5",146,9.65108695652174
3251,2019,963,75.98,"3:6",182.1,12.1286885245902
3251,2019,963,75.98,"3:7",202.2,13.5313725490196
3251,2019,963,75.98,"3:8",311.5,14.4494565217391
3251,2019,963,75.98,"3:9",388.2,14.3873831775701
3251,2019,963,75.98,"3:10",516.1,13.9726530612245
3251,2020,963,75.04,"3:3",62.7,6.08064516129032
3251,2020,963,75.04,"3:4",69.2,8.23606557377049
3251,2020,963,75.04,"3:5",86.9,9.62282608695652
3251,2020,963,75.04,"3:6",189.7,11.6426229508197
3251,2020,963,75.04,"3:7",251.8,12.6862745098039
3251,2020,963,75.04,"3:8",324.3,13.9755434782609
3251,2020,963,75.04,"3:9",371.2,14.0303738317757
3251,2020,963,75.04,"3:10",431.2,13.6379591836735
3251,2021,963,75.1,"3:3",62.4,5.74193548387097
3251,2021,963,75.1,"3:4",97,6.13770491803279
3251,2021,963,75.1,"3:5",181.5,7.80108695652174
3251,2021,963,75.1,"3:6",260.6,10.6
3251,2021,963,75.1,"3:7",300.6,12.243137254902
3251,2021,963,75.1,"3:8",399.8,13.016847826087
3251,2021,963,75.1,"3:9",469.6,13.3579439252336
3251,2021,963,75.1,"3:10",523.1,13.0281632653061
3252,2006,294,84.3720588235294,"3:3",52.1,2.23870967741935
3252,2006,294,84.3720588235294,"3:4",94.3,5.39836065573771
3252,2006,294,84.3720588235294,"3:5",167.6,8.17282608695652
3252,2006,294,84.3720588235294,"3:6",218.2,10.3262295081967
3252,2006,294,84.3720588235294,"3:7",258.8,12.8248366013072
3252,2006,294,84.3720588235294,"3:8",411.2,13.4125
3252,2006,294,84.3720588235294,"3:9",415.3,14.0481308411215
3252,2006,294,84.3720588235294,"3:10",461,13.9673469387755
3252,2007,294,76.3605882352941,"3:3",67.3,7.37741935483871
3252,2007,294,76.3605882352941,"3:4",70.7,9.61803278688525
3252,2007,294,76.3605882352941,"3:5",229.8,11.1445652173913
3252,2007,294,76.3605882352941,"3:6",296.6,12.8377049180328
3252,2007,294,76.3605882352941,"3:7",383.4,13.8078431372549
3252,2007,294,76.3605882352941,"3:8",475.8,14.4157608695652
3252,2007,294,76.3605882352941,"3:9",587.2,14.3289719626168
3252,2007,294,76.3605882352941,"3:10",640.8,13.7069387755102
3252,2008,294,94.3491176470588,"3:3",76.3,5.15161290322581
3252,2008,294,94.3491176470588,"3:4",121.3,6.70819672131148
3252,2008,294,94.3491176470588,"3:5",164.5,9.50978260869565
3252,2008,294,94.3491176470588,"3:6",196.5,11.4868852459016
3252,2008,294,94.3491176470588,"3:7",298.1,12.9503267973856
3252,2008,294,94.3491176470588,"3:8",389.4,13.783152173913
3252,2008,294,94.3491176470588,"3:9",437.5,13.7490654205607
3252,2008,294,94.3491176470588,"3:10",508.4,13.329387755102
3252,2009,294,85.9376470588235,"3:3",71.4,5.57741935483871
3252,2009,294,85.9376470588235,"3:4",81.1,9.22295081967213
3252,2009,294,85.9376470588235,"3:5",117.6,10.9271739130435
3252,2009,294,85.9376470588235,"3:6",159.5,11.977868852459
3252,2009,294,85.9376470588235,"3:7",239.5,13.3941176470588
3252,2009,294,85.9376470588235,"3:8",248.7,14.4902173913043
3252,2009,294,85.9376470588235,"3:9",294.7,14.65
3252,2009,294,85.9376470588235,"3:10",384.9,13.9118367346939
3252,2010,294,82.0261764705883,"3:3",61.9,5.47741935483871
3252,2010,294,82.0261764705883,"3:4",85.7,7.51311475409836
3252,2010,294,82.0261764705883,"3:5",152.7,8.50978260869565
3252,2010,294,82.0261764705883,"3:6",175.1,10.5885245901639
3252,2010,294,82.0261764705883,"3:7",218.9,12.8241830065359
3252,2010,294,82.0261764705883,"3:8",453.2,13.6021739130435
3252,2010,294,82.0261764705883,"3:9",540.4,13.5869158878505
3252,2010,294,82.0261764705883,"3:10",574.4,13.0591836734694
3252,2011,294,80.7147058823529,"3:3",7.6,5.51935483870968
3252,2011,294,80.7147058823529,"3:4",51,9.02950819672131
3252,2011,294,80.7147058823529,"3:5",78.5,10.8847826086957
3252,2011,294,80.7147058823529,"3:6",172.3,12.4573770491803
3252,2011,294,80.7147058823529,"3:7",230.1,13.2967320261438
3252,2011,294,80.7147058823529,"3:8",336.8,14.1184782608696
3252,2011,294,80.7147058823529,"3:9",365.7,14.4252336448598
3252,2011,294,80.7147058823529,"3:10",409.6,13.9759183673469
3252,2012,294,74.0032352941177,"3:3",20.3,8.00322580645161
3252,2012,294,74.0032352941177,"3:4",46.9,8.31311475409836
3252,2012,294,74.0032352941177,"3:5",103.9,10.3913043478261
3252,2012,294,74.0032352941177,"3:6",170.2,11.5377049180328
3252,2012,294,74.0032352941177,"3:7",279.8,12.7202614379085
3252,2012,294,74.0032352941177,"3:8",325.5,13.7809782608696
3252,2012,294,74.0032352941177,"3:9",351.8,13.8967289719626
3252,2012,294,74.0032352941177,"3:10",429.4,13.3804081632653
3252,2013,294,88.9917647058824,"3:3",48.2,-0.0935483870967741
3252,2013,294,88.9917647058824,"3:4",74,4.29508196721311
3252,2013,294,88.9917647058824,"3:5",240.9,7.00760869565217
3252,2013,294,88.9917647058824,"3:6",285.1,9.19836065573771
3252,2013,294,88.9917647058824,"3:7",328.8,11.2679738562092
3252,2013,294,88.9917647058824,"3:8",376.4,12.5326086956522
3252,2013,294,88.9917647058824,"3:9",419.7,12.7172897196262
3252,2013,294,88.9917647058824,"3:10",474,12.5942857142857
3252,2014,294,89.6802941176471,"3:3",14.1,8.14193548387097
3252,2014,294,89.6802941176471,"3:4",65.1,9.95737704918033
3252,2014,294,89.6802941176471,"3:5",176.7,10.9576086956522
3252,2014,294,89.6802941176471,"3:6",226.7,12.2172131147541
3252,2014,294,89.6802941176471,"3:7",338.9,13.821568627451
3252,2014,294,89.6802941176471,"3:8",401.4,14.2961956521739
3252,2014,294,89.6802941176471,"3:9",434,14.5261682242991
3252,2014,294,89.6802941176471,"3:10",504.4,14.3628571428571
3252,2015,294,93.6688235294118,"3:3",52.6,5.84193548387097
3252,2015,294,93.6688235294118,"3:4",104.4,7.46229508196721
3252,2015,294,93.6688235294118,"3:5",128.5,9.16521739130435
3252,2015,294,93.6688235294118,"3:6",167,10.7918032786885
3252,2015,294,93.6688235294118,"3:7",270.4,12.4078431372549
3252,2015,294,93.6688235294118,"3:8",361.9,13.6809782608696
3252,2015,294,93.6688235294118,"3:9",422,13.6542056074766
3252,2015,294,93.6688235294118,"3:10",492.4,13.0681632653061
3252,2016,294,87.5573529411765,"3:3",28.4,4.90967741935484
3252,2016,294,87.5573529411765,"3:4",72.2,6.76065573770492
3252,2016,294,87.5573529411765,"3:5",111.6,9.4304347826087
3252,2016,294,87.5573529411765,"3:6",216.6,11.4426229508197
3252,2016,294,87.5573529411765,"3:7",258.2,13.0313725490196
3252,2016,294,87.5573529411765,"3:8",285.5,13.9298913043478
3252,2016,294,87.5573529411765,"3:9",311.9,14.5429906542056
3252,2016,294,87.5573529411765,"3:10",379.8,13.8563265306122
3252,2017,294,83.1458823529412,"3:3",50.8,8.19677419354839
3252,2017,294,83.1458823529412,"3:4",83.3,8.05081967213115
3252,2017,294,83.1458823529412,"3:5",120.2,10.4
3252,2017,294,83.1458823529412,"3:6",195.5,12.2213114754098
3252,2017,294,83.1458823529412,"3:7",381.6,13.4104575163399
3252,2017,294,83.1458823529412,"3:8",477.9,14.1483695652174
3252,2017,294,83.1458823529412,"3:9",569.8,14.0948598130841
3252,2017,294,83.1458823529412,"3:10",638.1,13.9102040816327
3252,2018,294,76.7344117647059,"3:3",52.3,3.03548387096774
3252,2018,294,76.7344117647059,"3:4",92.9,7.86065573770492
3252,2018,294,76.7344117647059,"3:5",109.1,10.795652173913
3252,2018,294,76.7344117647059,"3:6",134.5,12.544262295082
3252,2018,294,76.7344117647059,"3:7",152.7,14.2751633986928
3252,2018,294,76.7344117647059,"3:8",183.8,15.3222826086957
3252,2018,294,76.7344117647059,"3:9",214.5,15.435046728972
3252,2018,294,76.7344117647059,"3:10",245.8,15.0024489795918
3252,2019,294,87.4229411764706,"3:3",84.9,7.52903225806452
3252,2019,294,87.4229411764706,"3:4",131,8.65245901639344
3252,2019,294,87.4229411764706,"3:5",173.4,9.68913043478261
3252,2019,294,87.4229411764706,"3:6",200.4,12.2704918032787
3252,2019,294,87.4229411764706,"3:7",236.1,13.6535947712418
3252,2019,294,87.4229411764706,"3:8",277.8,14.7472826086957
3252,2019,294,87.4229411764706,"3:9",357.6,14.7593457943925
3252,2019,294,87.4229411764706,"3:10",471.7,14.3644897959184
3252,2020,294,85.8114705882353,"3:3",53.3,6.05806451612903
3252,2020,294,85.8114705882353,"3:4",63.4,8.41311475409836
3252,2020,294,85.8114705882353,"3:5",78.2,9.83804347826087
3252,2020,294,85.8114705882353,"3:6",139.9,11.8573770491803
3252,2020,294,85.8114705882353,"3:7",194.6,13.0065359477124
3252,2020,294,85.8114705882353,"3:8",266.3,14.3760869565217
3252,2020,294,85.8114705882353,"3:9",318.8,14.5121495327103
3252,2020,294,85.8114705882353,"3:10",383.8,14.0983673469388
3252,2021,294,80,"3:3",47.7,5.92903225806452
3252,2021,294,80,"3:4",81.5,6.2672131147541
3252,2021,294,80,"3:5",166,8.07608695652174
3252,2021,294,80,"3:6",252.3,10.8729508196721
3252,2021,294,80,"3:7",280.9,12.5267973856209
3252,2021,294,80,"3:8",382.6,13.2929347826087
3252,2021,294,80,"3:9",406.7,13.653738317757
3252,2021,294,80,"3:10",464.5,13.3840816326531
3254,2006,4651,84.3441176470588,"3:3",55.2,1.38387096774194
3254,2006,4651,84.3441176470588,"3:4",113.1,4.63934426229508
3254,2006,4651,84.3441176470588,"3:5",197.9,7.44673913043478
3254,2006,4651,84.3441176470588,"3:6",245.3,9.59754098360656
3254,2006,4651,84.3441176470588,"3:7",277.4,12.0117647058824
3254,2006,4651,84.3441176470588,"3:8",378.7,12.6342391304348
3254,2006,4651,84.3441176470588,"3:9",395.1,13.2154205607477
3254,2006,4651,84.3441176470588,"3:10",438.4,13.1665306122449
3254,2007,4651,76.9411764705882,"3:3",88.1,6.70322580645161
3254,2007,4651,76.9411764705882,"3:4",93,8.67540983606557
3254,2007,4651,76.9411764705882,"3:5",273.2,10.429347826087
3254,2007,4651,76.9411764705882,"3:6",381,12.072131147541
3254,2007,4651,76.9411764705882,"3:7",508.2,13.1300653594771
3254,2007,4651,76.9411764705882,"3:8",676.6,13.6548913043478
3254,2007,4651,76.9411764705882,"3:9",858.1,13.5476635514019
3254,2007,4651,76.9411764705882,"3:10",894.8,12.9008163265306
3254,2008,4651,96.4382352941176,"3:3",88.4,4.55161290322581
3254,2008,4651,96.4382352941176,"3:4",172.7,6.06065573770492
3254,2008,4651,96.4382352941176,"3:5",196.3,8.65760869565217
3254,2008,4651,96.4382352941176,"3:6",278.3,10.6418032786885
3254,2008,4651,96.4382352941176,"3:7",378.2,12.1392156862745
3254,2008,4651,96.4382352941176,"3:8",464.3,13.0608695652174
3254,2008,4651,96.4382352941176,"3:9",525,12.9560747663551
3254,2008,4651,96.4382352941176,"3:10",580.8,12.5628571428571
3254,2009,4651,86.935294117647,"3:3",79.7,4.81290322580645
3254,2009,4651,86.935294117647,"3:4",97.2,8.23934426229508
3254,2009,4651,86.935294117647,"3:5",166.6,10.025
3254,2009,4651,86.935294117647,"3:6",226.7,11.1172131147541
3254,2009,4651,86.935294117647,"3:7",302.2,12.5954248366013
3254,2009,4651,86.935294117647,"3:8",347.8,13.6244565217391
3254,2009,4651,86.935294117647,"3:9",395,13.7598130841121
3254,2009,4651,86.935294117647,"3:10",518.1,13.0130612244898
3254,2010,4651,85.2323529411765,"3:3",81.8,4.51935483870968
3254,2010,4651,85.2323529411765,"3:4",102.7,6.65081967213115
3254,2010,4651,85.2323529411765,"3:5",238.7,7.76413043478261
3254,2010,4651,85.2323529411765,"3:6",265.6,9.77950819672131
3254,2010,4651,85.2323529411765,"3:7",323.9,11.9143790849673
3254,2010,4651,85.2323529411765,"3:8",529.8,12.7429347826087
3254,2010,4651,85.2323529411765,"3:9",654,12.7658878504673
3254,2010,4651,85.2323529411765,"3:10",681.6,12.2404081632653
3254,2011,4651,83.2294117647059,"3:3",16.7,4.79677419354839
3254,2011,4651,83.2294117647059,"3:4",55.3,8.24754098360656
3254,2011,4651,83.2294117647059,"3:5",90.6,10.0652173913043
3254,2011,4651,83.2294117647059,"3:6",198.6,11.666393442623
3254,2011,4651,83.2294117647059,"3:7",279.3,12.5601307189542
3254,2011,4651,83.2294117647059,"3:8",404.5,13.4516304347826
3254,2011,4651,83.2294117647059,"3:9",440.2,13.7327102803738
3254,2011,4651,83.2294117647059,"3:10",484.9,13.2379591836735
3254,2012,4651,77.2264705882353,"3:3",20.9,7.55161290322581
3254,2012,4651,77.2264705882353,"3:4",44.6,8.09836065573771
3254,2012,4651,77.2264705882353,"3:5",99.9,10.245652173913
3254,2012,4651,77.2264705882353,"3:6",179.6,11.4180327868852
3254,2012,4651,77.2264705882353,"3:7",271.6,12.5686274509804
3254,2012,4651,77.2264705882353,"3:8",320.3,13.5353260869565
3254,2012,4651,77.2264705882353,"3:9",350.9,13.6242990654206
3254,2012,4651,77.2264705882353,"3:10",415.2,13.0759183673469
3254,2013,4651,89.5235294117647,"3:3",30.5,-0.82258064516129
3254,2013,4651,89.5235294117647,"3:4",70.4,3.63606557377049
3254,2013,4651,89.5235294117647,"3:5",273.8,6.35326086956522
3254,2013,4651,89.5235294117647,"3:6",307.4,8.56311475409836
3254,2013,4651,89.5235294117647,"3:7",331.2,10.6150326797386
3254,2013,4651,89.5235294117647,"3:8",369.5,11.8809782608696
3254,2013,4651,89.5235294117647,"3:9",432.1,12.0668224299065
3254,2013,4651,89.5235294117647,"3:10",502.4,11.94
3254,2014,4651,90.6205882352941,"3:3",10.3,6.97096774193548
3254,2014,4651,90.6205882352941,"3:4",103.8,8.99180327868852
3254,2014,4651,90.6205882352941,"3:5",200.5,10.0521739130435
3254,2014,4651,90.6205882352941,"3:6",317.8,11.2967213114754
3254,2014,4651,90.6205882352941,"3:7",442.8,12.8915032679739
3254,2014,4651,90.6205882352941,"3:8",572.9,13.4092391304348
3254,2014,4651,90.6205882352941,"3:9",627.3,13.6196261682243
3254,2014,4651,90.6205882352941,"3:10",696.6,13.4644897959184
3254,2015,4651,92.2176470588235,"3:3",73.6,5.10322580645161
3254,2015,4651,92.2176470588235,"3:4",119.5,6.62622950819672
3254,2015,4651,92.2176470588235,"3:5",149.8,8.45217391304348
3254,2015,4651,92.2176470588235,"3:6",204.9,10.0655737704918
3254,2015,4651,92.2176470588235,"3:7",328.3,11.7359477124183
3254,2015,4651,92.2176470588235,"3:8",403,13.0619565217391
3254,2015,4651,92.2176470588235,"3:9",466.4,13.014953271028
3254,2015,4651,92.2176470588235,"3:10",517,12.3857142857143
3254,2016,4651,90.2147058823529,"3:3",30.5,4.16129032258065
3254,2016,4651,90.2147058823529,"3:4",67.2,6.02131147540984
3254,2016,4651,90.2147058823529,"3:5",111.6,8.75760869565217
3254,2016,4651,90.2147058823529,"3:6",288.8,10.8155737704918
3254,2016,4651,90.2147058823529,"3:7",336.7,12.4346405228758
3254,2016,4651,90.2147058823529,"3:8",363.8,13.3277173913043
3254,2016,4651,90.2147058823529,"3:9",396.5,13.8602803738318
3254,2016,4651,90.2147058823529,"3:10",504.8,13.1808163265306
3254,2017,4651,86.4117647058823,"3:3",60.4,7.36774193548387
3254,2017,4651,86.4117647058823,"3:4",90.3,7.32131147540984
3254,2017,4651,86.4117647058823,"3:5",118.7,9.64021739130435
3254,2017,4651,86.4117647058823,"3:6",209.5,11.4918032786885
3254,2017,4651,86.4117647058823,"3:7",482.4,12.7614379084967
3254,2017,4651,86.4117647058823,"3:8",571.6,13.5125
3254,2017,4651,86.4117647058823,"3:9",647,13.4126168224299
3254,2017,4651,86.4117647058823,"3:10",730,13.2302040816327
3254,2018,4651,78.8088235294118,"3:3",49.1,2.24838709677419
3254,2018,4651,78.8088235294118,"3:4",104.7,7.34098360655738
3254,2018,4651,78.8088235294118,"3:5",119.2,10.1086956521739
3254,2018,4651,78.8088235294118,"3:6",175.7,11.8860655737705
3254,2018,4651,78.8088235294118,"3:7",197.4,13.5509803921569
3254,2018,4651,78.8088235294118,"3:8",230.4,14.620652173913
3254,2018,4651,78.8088235294118,"3:9",291.2,14.6864485981308
3254,2018,4651,78.8088235294118,"3:10",320.7,14.189387755102
3254,2019,4651,84.6058823529412,"3:3",85.1,6.8258064516129
3254,2019,4651,84.6058823529412,"3:4",124.4,7.99344262295082
3254,2019,4651,84.6058823529412,"3:5",211.4,8.96195652173913
3254,2019,4651,84.6058823529412,"3:6",270.7,11.5639344262295
3254,2019,4651,84.6058823529412,"3:7",329.9,12.9143790849673
3254,2019,4651,84.6058823529412,"3:8",374,13.9907608695652
3254,2019,4651,84.6058823529412,"3:9",436.3,13.9630841121495
3254,2019,4651,84.6058823529412,"3:10",529,13.6371428571429
3254,2020,4651,88.3029411764706,"3:3",58.4,5.51290322580645
3254,2020,4651,88.3029411764706,"3:4",78.5,7.68852459016393
3254,2020,4651,88.3029411764706,"3:5",105.9,8.93804347826087
3254,2020,4651,88.3029411764706,"3:6",257.3,10.9352459016393
3254,2020,4651,88.3029411764706,"3:7",306.8,12.1686274509804
3254,2020,4651,88.3029411764706,"3:8",428.6,13.4635869565217
3254,2020,4651,88.3029411764706,"3:9",477.4,13.5789719626168
3254,2020,4651,88.3029411764706,"3:10",595.7,13.2526530612245
3254,2021,4651,82.1,"3:3",52.3,5.14838709677419
3254,2021,4651,82.1,"3:4",106.2,5.51639344262295
3254,2021,4651,82.1,"3:5",198.9,7.41630434782609
3254,2021,4651,82.1,"3:6",278.4,10.2377049180328
3254,2021,4651,82.1,"3:7",347.1,11.8751633986928
3254,2021,4651,82.1,"3:8",450,12.6288043478261
3254,2021,4651,82.1,"3:9",472.9,12.9817757009346
3254,2021,4651,82.1,"3:10",518.9,12.6759183673469
3255,2006,4651,83.1036764705882,"3:3",55.2,1.38387096774194
3255,2006,4651,83.1036764705882,"3:4",113.1,4.63934426229508
3255,2006,4651,83.1036764705882,"3:5",197.9,7.44673913043478
3255,2006,4651,83.1036764705882,"3:6",245.3,9.59754098360656
3255,2006,4651,83.1036764705882,"3:7",277.4,12.0117647058824
3255,2006,4651,83.1036764705882,"3:8",378.7,12.6342391304348
3255,2006,4651,83.1036764705882,"3:9",395.1,13.2154205607477
3255,2006,4651,83.1036764705882,"3:10",438.4,13.1665306122449
3255,2007,4651,75.8567647058823,"3:3",88.1,6.70322580645161
3255,2007,4651,75.8567647058823,"3:4",93,8.67540983606557
3255,2007,4651,75.8567647058823,"3:5",273.2,10.429347826087
3255,2007,4651,75.8567647058823,"3:6",381,12.072131147541
3255,2007,4651,75.8567647058823,"3:7",508.2,13.1300653594771
3255,2007,4651,75.8567647058823,"3:8",676.6,13.6548913043478
3255,2007,4651,75.8567647058823,"3:9",858.1,13.5476635514019
3255,2007,4651,75.8567647058823,"3:10",894.8,12.9008163265306
3255,2008,4651,95.3098529411764,"3:3",88.4,4.55161290322581
3255,2008,4651,95.3098529411764,"3:4",172.7,6.06065573770492
3255,2008,4651,95.3098529411764,"3:5",196.3,8.65760869565217
3255,2008,4651,95.3098529411764,"3:6",278.3,10.6418032786885
3255,2008,4651,95.3098529411764,"3:7",378.2,12.1392156862745
3255,2008,4651,95.3098529411764,"3:8",464.3,13.0608695652174
3255,2008,4651,95.3098529411764,"3:9",525,12.9560747663551
3255,2008,4651,95.3098529411764,"3:10",580.8,12.5628571428571
3255,2009,4651,87.9629411764706,"3:3",79.7,4.81290322580645
3255,2009,4651,87.9629411764706,"3:4",97.2,8.23934426229508
3255,2009,4651,87.9629411764706,"3:5",166.6,10.025
3255,2009,4651,87.9629411764706,"3:6",226.7,11.1172131147541
3255,2009,4651,87.9629411764706,"3:7",302.2,12.5954248366013
3255,2009,4651,87.9629411764706,"3:8",347.8,13.6244565217391
3255,2009,4651,87.9629411764706,"3:9",395,13.7598130841121
3255,2009,4651,87.9629411764706,"3:10",518.1,13.0130612244898
3255,2010,4651,81.6160294117647,"3:3",81.8,4.51935483870968
3255,2010,4651,81.6160294117647,"3:4",102.7,6.65081967213115
3255,2010,4651,81.6160294117647,"3:5",238.7,7.76413043478261
3255,2010,4651,81.6160294117647,"3:6",265.6,9.77950819672131
3255,2010,4651,81.6160294117647,"3:7",323.9,11.9143790849673
3255,2010,4651,81.6160294117647,"3:8",529.8,12.7429347826087
3255,2010,4651,81.6160294117647,"3:9",654,12.7658878504673
3255,2010,4651,81.6160294117647,"3:10",681.6,12.2404081632653
3255,2011,4651,81.5691176470588,"3:3",16.7,4.79677419354839
3255,2011,4651,81.5691176470588,"3:4",55.3,8.24754098360656
3255,2011,4651,81.5691176470588,"3:5",90.6,10.0652173913043
3255,2011,4651,81.5691176470588,"3:6",198.6,11.666393442623
3255,2011,4651,81.5691176470588,"3:7",279.3,12.5601307189542
3255,2011,4651,81.5691176470588,"3:8",404.5,13.4516304347826
3255,2011,4651,81.5691176470588,"3:9",440.2,13.7327102803738
3255,2011,4651,81.5691176470588,"3:10",484.9,13.2379591836735
3255,2012,4651,71.9222058823529,"3:3",20.9,7.55161290322581
3255,2012,4651,71.9222058823529,"3:4",44.6,8.09836065573771
3255,2012,4651,71.9222058823529,"3:5",99.9,10.245652173913
3255,2012,4651,71.9222058823529,"3:6",179.6,11.4180327868852
3255,2012,4651,71.9222058823529,"3:7",271.6,12.5686274509804
3255,2012,4651,71.9222058823529,"3:8",320.3,13.5353260869565
3255,2012,4651,71.9222058823529,"3:9",350.9,13.6242990654206
3255,2012,4651,71.9222058823529,"3:10",415.2,13.0759183673469
3255,2013,4651,87.775294117647,"3:3",30.5,-0.82258064516129
3255,2013,4651,87.775294117647,"3:4",70.4,3.63606557377049
3255,2013,4651,87.775294117647,"3:5",273.8,6.35326086956522
3255,2013,4651,87.775294117647,"3:6",307.4,8.56311475409836
3255,2013,4651,87.775294117647,"3:7",331.2,10.6150326797386
3255,2013,4651,87.775294117647,"3:8",369.5,11.8809782608696
3255,2013,4651,87.775294117647,"3:9",432.1,12.0668224299065
3255,2013,4651,87.775294117647,"3:10",502.4,11.94
3255,2014,4651,91.3283823529412,"3:3",10.3,6.97096774193548
3255,2014,4651,91.3283823529412,"3:4",103.8,8.99180327868852
3255,2014,4651,91.3283823529412,"3:5",200.5,10.0521739130435
3255,2014,4651,91.3283823529412,"3:6",317.8,11.2967213114754
3255,2014,4651,91.3283823529412,"3:7",442.8,12.8915032679739
3255,2014,4651,91.3283823529412,"3:8",572.9,13.4092391304348
3255,2014,4651,91.3283823529412,"3:9",627.3,13.6196261682243
3255,2014,4651,91.3283823529412,"3:10",696.6,13.4644897959184
3255,2015,4651,90.7814705882353,"3:3",73.6,5.10322580645161
3255,2015,4651,90.7814705882353,"3:4",119.5,6.62622950819672
3255,2015,4651,90.7814705882353,"3:5",149.8,8.45217391304348
3255,2015,4651,90.7814705882353,"3:6",204.9,10.0655737704918
3255,2015,4651,90.7814705882353,"3:7",328.3,11.7359477124183
3255,2015,4651,90.7814705882353,"3:8",403,13.0619565217391
3255,2015,4651,90.7814705882353,"3:9",466.4,13.014953271028
3255,2015,4651,90.7814705882353,"3:10",517,12.3857142857143
3255,2016,4651,89.6345588235294,"3:3",30.5,4.16129032258065
3255,2016,4651,89.6345588235294,"3:4",67.2,6.02131147540984
3255,2016,4651,89.6345588235294,"3:5",111.6,8.75760869565217
3255,2016,4651,89.6345588235294,"3:6",288.8,10.8155737704918
3255,2016,4651,89.6345588235294,"3:7",336.7,12.4346405228758
3255,2016,4651,89.6345588235294,"3:8",363.8,13.3277173913043
3255,2016,4651,89.6345588235294,"3:9",396.5,13.8602803738318
3255,2016,4651,89.6345588235294,"3:10",504.8,13.1808163265306
3255,2017,4651,85.3876470588235,"3:3",60.4,7.36774193548387
3255,2017,4651,85.3876470588235,"3:4",90.3,7.32131147540984
3255,2017,4651,85.3876470588235,"3:5",118.7,9.64021739130435
3255,2017,4651,85.3876470588235,"3:6",209.5,11.4918032786885
3255,2017,4651,85.3876470588235,"3:7",482.4,12.7614379084967
3255,2017,4651,85.3876470588235,"3:8",571.6,13.5125
3255,2017,4651,85.3876470588235,"3:9",647,13.4126168224299
3255,2017,4651,85.3876470588235,"3:10",730,13.2302040816327
3255,2018,4651,74.2407352941176,"3:3",49.1,2.24838709677419
3255,2018,4651,74.2407352941176,"3:4",104.7,7.34098360655738
3255,2018,4651,74.2407352941176,"3:5",119.2,10.1086956521739
3255,2018,4651,74.2407352941176,"3:6",175.7,11.8860655737705
3255,2018,4651,74.2407352941176,"3:7",197.4,13.5509803921569
3255,2018,4651,74.2407352941176,"3:8",230.4,14.620652173913
3255,2018,4651,74.2407352941176,"3:9",291.2,14.6864485981308
3255,2018,4651,74.2407352941176,"3:10",320.7,14.189387755102
3255,2019,4651,87.1938235294118,"3:3",85.1,6.8258064516129
3255,2019,4651,87.1938235294118,"3:4",124.4,7.99344262295082
3255,2019,4651,87.1938235294118,"3:5",211.4,8.96195652173913
3255,2019,4651,87.1938235294118,"3:6",270.7,11.5639344262295
3255,2019,4651,87.1938235294118,"3:7",329.9,12.9143790849673
3255,2019,4651,87.1938235294118,"3:8",374,13.9907608695652
3255,2019,4651,87.1938235294118,"3:9",436.3,13.9630841121495
3255,2019,4651,87.1938235294118,"3:10",529,13.6371428571429
3255,2020,4651,87.5469117647059,"3:3",58.4,5.51290322580645
3255,2020,4651,87.5469117647059,"3:4",78.5,7.68852459016393
3255,2020,4651,87.5469117647059,"3:5",105.9,8.93804347826087
3255,2020,4651,87.5469117647059,"3:6",257.3,10.9352459016393
3255,2020,4651,87.5469117647059,"3:7",306.8,12.1686274509804
3255,2020,4651,87.5469117647059,"3:8",428.6,13.4635869565217
3255,2020,4651,87.5469117647059,"3:9",477.4,13.5789719626168
3255,2020,4651,87.5469117647059,"3:10",595.7,13.2526530612245
3255,2021,4651,78.7,"3:3",52.3,5.14838709677419
3255,2021,4651,78.7,"3:4",106.2,5.51639344262295
3255,2021,4651,78.7,"3:5",198.9,7.41630434782609
3255,2021,4651,78.7,"3:6",278.4,10.2377049180328
3255,2021,4651,78.7,"3:7",347.1,11.8751633986928
3255,2021,4651,78.7,"3:8",450,12.6288043478261
3255,2021,4651,78.7,"3:9",472.9,12.9817757009346
3255,2021,4651,78.7,"3:10",518.9,12.6759183673469
3256,2006,294,81.4220588235294,"3:3",52.1,2.23870967741935
3256,2006,294,81.4220588235294,"3:4",94.3,5.39836065573771
3256,2006,294,81.4220588235294,"3:5",167.6,8.17282608695652
3256,2006,294,81.4220588235294,"3:6",218.2,10.3262295081967
3256,2006,294,81.4220588235294,"3:7",258.8,12.8248366013072
